grid_id,total_sms_activity,total_call_activity,total_internet_activity,total_activity
5899,376.0491,274.6421,5878.6229,6529.3141
3054,654.0114,483.6489,5391.6037,6529.264
1257,443.1602,387.2418,5694.5483,6524.9503
2051,288.0563,294.5571,5937.7017,6520.3151
1949,321.4271,389.0397,5807.0958,6517.5626
3182,543.7927,323.1295,5647.838,6514.7602
3282,543.7927,323.1295,5647.838,6514.7602
3183,543.4605,323.0116,5647.7415,6514.2136
7722,556.9797,711.4516,5245.3693,6513.8006
8695,410.5858,342.4771,5758.542,6511.6049
1951,288.2451,269.8561,5952.2581,6510.3593
7236,449.4979,461.0942,5594.4006,6504.9927
9248,456.7696,377.13239999999996,5670.4916,6504.3936
1783,434.927,325.0999,5742.1055,6502.1324
3840,542.1571,484.8568,5463.579299999999,6490.5932
1896,410.6746,302.5747,5772.5968,6485.846100000001
3545,447.3763,397.841,5638.9083,6484.1256
7863,512.1093,542.8125,5424.651,6479.5728
8693,542.7401,458.5914,5477.7247,6479.0562
7962,488.1519,448.8266,5540.3018,6477.280299999999
4423,503.5935,447.28860000000003,5525.0899,6475.972
7203,373.7301,301.67109999999997,5798.8594,6474.2606000000005
9648,425.3874,360.8304,5687.9283000000005,6474.1461
8105,701.6434,478.0423,5286.751200000001,6466.436900000001
8230,401.2537,413.08389999999997,5649.7671,6464.1047
9881,392.5422,258.2497,5811.204000000001,6461.9959
4724,565.1273,542.4122,5353.3063,6460.8458
8107,490.0589,422.05559999999997,5548.001,6460.1155
4476,559.3042,390.6743,5509.4251,6459.4036
8939,724.0307,385.96500000000003,5347.6072,6457.6029
2441,226.0056,292.9316,5937.6981,6456.6353
7375,634.4778,624.3584,5197.1851,6456.0213
5327,751.7816,659.9164,5043.9677,6455.6657000000005
3567,481.4407,436.3114,5537.5984,6455.3505
5321,438.2672,369.3694,5639.7654,6447.402
2050,305.73789999999997,376.6891,5764.3712,6446.7982
5440,260.6454,737.0690000000001,5447.8664,6445.5808
6580,452.1481,398.841,5593.9628,6444.9519
6948,401.5868,392.8137,5642.1972,6436.5977
9062,713.9661,586.5834,5128.8546,6429.4041
8617,298.2434,187.8152,5942.3091,6428.367700000001
6588,566.4091,372.6639,5488.8365,6427.9095
6688,566.332,372.581,5488.6062,6427.5192
6689,566.2906,372.5315,5488.52,6427.3421
3421,465.3021,455.985,5502.9852,6424.2723
9289,375.9412,221.2731,5826.757,6423.9713
3327,663.5029,589.0666,5170.7825,6423.352
5798,374.0559,251.3877,5797.1625,6422.6061
9040,614.8745,337.5285,5469.5254,6421.9284
8615,328.3872,221.2379,5871.7832,6421.4083
6949,548.4392,438.2828,5432.1299,6418.8519
9645,450.3573,373.2789,5593.8168,6417.4529999999995
4527,771.5378,788.7345,4856.0576,6416.3299
1067,364.7751,310.3607,5739.434,6414.5698
7977,582.2347,488.9875,5341.7623,6412.9845000000005
7994,537.1972,399.5331,5471.5009,6408.2312
8464,770.3252,570.1554,5066.1624,6406.643
4421,517.9054,451.7396,5433.7851,6403.4301000000005
9246,470.766,369.6833,5557.0845,6397.5338
1253,467.48339999999996,351.6127,5573.8784,6392.9745
9974,262.5597,256.7511,5871.8272,6391.138
9378,445.3397,365.0929,5580.1683,6390.6009
2387,416.9207,354.8597,5618.0405,6389.820900000001
3053,644.626,469.5404,5274.5207,6388.6871
7317,499.38739999999996,473.27320000000003,5414.4906,6387.1512
8485,437.1773,366.50870000000003,5583.2311,6386.9171
2952,645.9629,470.1025,5269.8577,6385.9231
2854,646.116,470.1655,5269.3216,6385.6031
2954,646.116,470.1655,5269.3216,6385.6031
2953,646.116,470.1655,5269.3216,6385.6031
8593,537.3378,455.7958,5379.2765,6372.4101
8204,592.6166000000001,475.9655,5302.726,6371.3081
7775,248.7135,326.4334,5795.2468,6370.3937000000005
8006,434.6171,340.45500000000004,5591.22,6366.2921
8263,595.1105,434.8779,5335.9957,6365.9841
5426,735.3485000000001,655.727,4974.2597,6365.3351999999995
2853,640.6217,466.5529,5252.9226,6360.0972
8694,514.6612,431.5509,5411.4669,6357.679
8711,640.4776,465.535,5250.1326,6356.1452
4334,1428.8181,401.7723,4520.2495,6350.8399
8984,553.7659,388.7142,5406.5339,6349.014
9988,304.2622,294.368,5750.2636,6348.8938
3984,425.30330000000004,459.493,5462.7108,6347.5071
2389,413.6508,352.4486,5575.3894,6341.4888
1046,732.7316,751.7405,4856.2294,6340.7015
7816,401.5399,340.487,5597.7063,6339.733200000001
9123,445.899,316.6312,5576.6303,6339.1605
8250,656.8636,436.3135,5244.5584,6337.7355
3186,547.8419,311.0102,5477.6207,6336.4728000000005
5223,584.0803,521.1178,5227.6209,6332.8189999999995
6481,477.8737,435.0488,5417.0962,6330.0187
2288,412.8639,351.7126,5564.4763,6329.0528
2287,412.8639,351.7126,5564.4763,6329.0528
2388,412.8639,351.7126,5564.4763,6329.0528
9766,1486.7628,345.52819999999997,4496.1473000000005,6328.4383
8306,591.5915,475.7733,5260.0955,6327.4603
8307,591.5915,475.7733,5260.0955,6327.4603
8507,591.5915,475.7733,5260.0955,6327.4603
8206,591.5915,475.7733,5260.0955,6327.4603
8407,591.5915,475.7733,5260.0955,6327.4603
8506,591.5915,475.7733,5260.0955,6327.4603
8606,591.5915,475.7733,5260.0955,6327.4603
8508,591.5915,475.7733,5260.0955,6327.4603
8408,591.5915,475.7733,5260.0955,6327.4603
8205,591.4819,475.7285,5260.061,6327.2714
8404,591.3806000000001,475.68760000000003,5260.0296,6327.0978000000005
7831,312.02299999999997,234.3449,5779.7585,6326.1264
8304,590.5676,475.3568,5259.7746,6325.699
8405,590.5236,475.339,5259.7609,6325.6235
8406,589.8555,475.0675,5259.5516,6324.4746000000005
9644,448.4649,371.22589999999997,5503.2012,6322.892
8403,591.1083,475.4465,5255.3838,6321.9386
2657,645.4683,368.41,5305.1606,6319.0389
1586,394.7917,333.9422,5589.1657000000005,6317.8996
9329,384.8375,279.23560000000003,5646.6932,6310.7663
9565,1646.0104999999999,330.1146,4333.7253,6309.8504
7133,547.795,594.9529,5164.2339,6306.9818000000005
9674,488.9588,522.5286,5292.4735,6303.9609
5282,383.4846,265.7787,5654.1111,6303.3744
9966,706.5922,381.882,5214.6342,6303.1084
2683,319.9282,287.5563,5692.582600000001,6300.0671
2699,417.7804,277.7373,5603.1246,6298.6422999999995
7123,526.2224,388.4985,5383.1332,6297.8541
6417,467.96090000000004,399.4409,5429.54,6296.9418000000005
2682,318.0209,286.6361,5691.4118,6296.0688
2783,321.5221,287.6525,5679.4466,6288.6212000000005
8148,1779.8425,448.88059999999996,4059.1826,6287.9057
4582,395.05129999999997,391.9623,5499.9974999999995,6287.0111
5100,518.1563,274.0317,5494.0407,6286.2287
7037,793.6498,982.0930000000001,4508.6258,6284.3686
3494,419.52090000000004,317.8761,5546.5853,6283.9823
2151,276.3021,339.6804,5666.4975,6282.4800000000005
6381,429.47360000000003,412.7522,5438.0017,6280.2275
9001,637.7243,464.1733,5177.3987,6279.2963
8505,586.8996,471.81010000000003,5219.1732,6277.8829
9564,1640.8721,325.6945,4305.227,6271.7936
9665,1640.8721,325.6945,4305.227,6271.7936
9666,1640.8721,325.6945,4305.227,6271.7936
9764,1640.8721,325.6945,4305.227,6271.7936
9664,1640.8721,325.6945,4305.227,6271.7936
7648,544.4162,507.2249,5219.7184,6271.3595000000005
5981,312.00600000000003,280.96909999999997,5677.1119,6270.087
5199,517.8423,273.8865,5476.8592,6268.588
9765,1638.8229000000001,325.0599,4303.411,6267.2938
3546,403.8472,474.4859,5387.0646,6265.3977
8308,584.0413,469.4864,5211.8432999999995,6265.371
9136,371.6917,267.7957,5623.8318,6263.3192
9065,510.7571,388.7202,5363.1957,6262.673
9032,433.9786,306.1093,5517.3546,6257.4425
6082,324.6062,293.5737,5638.1736,6256.3535
3518,423.847,323.0618,5507.6044,6254.5132
1156,402.8796,410.0536,5439.5223,6252.4555
2091,566.1921,356.6384,5329.5148,6252.3453
9863,1631.5108,322.9571,4296.9208,6251.3887
8493,519.2923,444.82460000000003,5286.5862,6250.7031
1457,421.6377,454.62510000000003,5372.3177,6248.5805
2852,616.5861,450.7498,5181.1835,6248.5194
4824,605.7349,603.6025,5034.0806,6243.418
3152,498.3179,387.735,5356.0592,6242.1121
8232,490.8938,536.3621,5213.8150000000005,6241.070900000001
7035,910.4647,988.6262,4340.3741,6239.465
6789,556.4509,373.205,5302.3760999999995,6232.032
1256,437.2574,362.675,5430.336,6230.2684
8207,573.1238,461.9079,5190.2467,6225.2784
2641,310.9353,223.1538,5687.0802,6221.1693
4923,615.4943000000001,616.047,4988.7692,6220.3105000000005
7007,355.2604,285.8525,5575.5154,6216.6283
3740,464.4393,410.391,5340.9283,6215.7586
7694,578.5331,406.4186,5228.9213,6213.8730000000005
3052,544.0263,413.437,5255.8279,6213.2912
8332,543.0181,567.7254,5102.2611,6213.0046
9547,454.2038,370.094,5387.4442,6211.742
5024,618.6904,619.9455,4972.756,6211.3919
4924,618.6904,619.9455,4972.756,6211.3919
9996,391.6629,294.3864,5522.4995,6208.5488
9864,1466.4779,318.5967,4419.3359,6204.4105
1255,444.0288,346.7539,5412.8154,6203.5981
8331,540.0975,566.3376999999999,5096.3224,6202.7576
946,713.8987999999999,726.465,4761.2443,6201.6081
8607,575.8769,461.6606,5164.0094,6201.5469
4981,356.74240000000003,274.9745,5566.8976,6198.6145
1448,423.6931,384.6251,5389.1647,6197.4829
5099,507.764,269.4104,5414.8075,6191.9819
1458,395.8166,464.447,5326.8257,6187.0893
3923,466.18899999999996,400.3959,5319.1664,6185.7513
3983,406.0081,413.5463,5362.9356,6182.49
5023,610.7854,610.2998,4960.5243,6181.6095
9866,707.7682,356.4043,5116.2574,6180.4299
9883,457.5007,242.5918,5478.6709,6178.7634
9647,391.3783,339.1852,5447.3715,6177.935
8816,343.9451,225.0293,5608.2879,6177.2623
3741,639.2275,436.1033,5100.8342,6176.165
9641,212.5353,146.0823,5815.4708,6174.0884
9842,212.4972,146.0585,5815.4265,6173.9822
9742,212.4972,146.0585,5815.4265,6173.9822
6313,413.2812,320.4729,5435.5535,6169.3076
5200,492.2336,266.9552,5409.5659,6168.7547
9374,601.4713,540.9005,5024.3966,6166.7684
9345,540.9036,355.0795,5267.121,6163.1041000000005
6280,398.8548,369.5679,5393.0312,6161.4538999999995
1948,307.8363,369.4989,5481.5604,6158.8956
5913,383.175,298.9677,5475.6237,6157.7664
9543,448.3779,361.6382,5346.5095,6156.5256
6194,362.8014,264.231,5524.0442,6151.0766
8305,573.7748,465.0313,5109.3474,6148.153499999999
3030,595.3668,421.0367,5130.8591,6147.2626
7033,797.2757,916.626,4429.5253,6143.427
1559,402.5356,465.0709,5274.8585,6142.465
2149,348.7841,447.0783,5344.8892,6140.7516
5523,438.6961,337.6932,5360.559499999999,6136.9488
8041,562.301,381.22090000000003,5193.183,6136.7049
9017,400.8992,253.0485,5479.4604,6133.408100000001
2143,206.2572,287.1457,5639.7375999999995,6133.1405
9238,363.1521,261.5747,5506.4265,6131.1533
2049,348.7841,448.0057,5333.8532000000005,6130.643
3339,473.7715,321.1817,5333.6616,6128.6148
3338,473.7715,321.1817,5333.6616,6128.6148
9740,211.3006,145.1066,5771.8835,6128.2907000000005
1590,804.1292,500.6517,4822.1452,6126.9261
8147,1782.4049,426.6281,3917.1408,6126.1738000000005
3439,470.3335,319.5117,5332.3601,6122.2053
3086,518.0468,317.0917,5283.2428,6118.3813
5599,367.647,241.90879999999999,5508.4517000000005,6118.0075
9278,429.2683,354.2297,5330.9011,6114.3991
3299,400.7008,285.5866,5422.3453,6108.6327
4420,389.1667,303.9507,5414.9102,6108.0276
6212,377.3628,305.7749,5423.0056,6106.1433
5673,1073.5248,736.6825,4291.0879,6101.2952000000005
3440,467.4475,324.0871,5306.0479000000005,6097.5825
9545,451.1183,368.46659999999997,5274.152,6093.7369
8393,532.2772,451.91929999999996,5107.402,6091.5985
9544,449.4979,367.8075,5273.5443000000005,6090.8497
5581,277.6193,231.36100000000002,5579.3115,6088.2918
9741,210.08370000000002,144.1388,5727.5955,6081.818
8196,452.7455,344.5094,5284.2672,6081.5221
9844,262.0479,228.0278,5590.0166,6080.0923
8116,478.7555,347.8413,5252.7364,6079.3332
9346,440.147,363.547,5272.7019,6076.3959
7034,825.7148,896.8867,4353.4369,6076.0384
1895,386.8844,316.8959,5372.0091,6075.7894
2056,398.4392,412.7346,5263.1278,6074.3016
8504,564.4171,452.5678,5053.4844,6070.4693
7573,351.24830000000003,448.8831,5267.3289,6067.4603
4183,526.8796,479.2606,5054.9857999999995,6061.126
7574,346.7116,449.3267,5264.9156,6060.9539
7247,455.7774,373.2523,5231.6839,6060.7136
9865,981.1568,316.2061,4761.8958999999995,6059.2588
3468,443.9459,361.6539,5250.2675,6055.8673
2530,478.9878,293.65999999999997,5282.9981,6055.6459
6806,369.0636,289.3869,5396.5808,6055.0313
647,442.92900000000003,350.759,5261.2756,6054.9636
8916,394.018,247.2277,5413.6764,6054.9221
8915,394.018,247.2277,5413.6764,6054.9221
8917,394.018,247.2277,5413.6764,6054.9221
3568,528.2304,508.33729999999997,5016.0919,6052.6596
8601,563.4789999999999,405.9642,5082.9703,6052.413500000001
9016,393.1953,246.743,5412.2564,6052.1947
5600,362.4746,239.6449,5447.2482,6049.3677
9130,369.8385,267.7584,5408.1596,6045.7565
3084,445.02840000000003,290.539,5309.5068,6045.0742
8348,956.2738,415.3491,4671.2668,6042.8897
8594,459.353,398.1417,5184.6076,6042.1023
9229,364.0747,263.3696,5414.6431,6042.0874
3340,461.4556,315.1326,5264.8695,6041.4577
8350,449.2878,414.0043,5176.4749,6039.767
1071,336.68919999999997,217.4254,5485.3853,6039.4999
9088,669.3362999999999,464.5915,4905.1218,6039.049599999999
6083,327.3089,304.3077,5406.9001,6038.5167
9743,221.4468,169.0788,5644.9046,6035.4302
9393,413.5532,319.1804,5300.106,6032.8396
2799,414.0395,289.3697,5327.0891,6030.4983
1858,424.7647,485.7315,5119.2379,6029.734100000001
7318,484.569,459.116,5085.5589,6029.2439
9444,450.6765,366.555,5210.7232,6027.9547
8106,557.6549,449.1474,5020.116,6026.9183
2634,457.21270000000004,321.5551,5240.0247,6018.7925
7525,407.5143,445.91200000000003,5160.8847,6014.311
4922,450.2939,377.931,5185.5851999999995,6013.8101
6882,381.6463,363.2274,5266.2347,6011.1084
7776,344.8636,363.1431,5301.4029,6009.4096
2542,205.1807,279.5303,5518.418000000001,6003.129
1691,611.6653,444.3953,4941.8813,5997.9419
7812,553.2932,474.6188,4969.3218,5997.2338
7036,862.9868,1020.2707,4111.4158,5994.6733
6985,618.9041,772.0608,4603.0309,5993.9958
4084,393.5689,418.79519999999997,5180.9031,5993.2672
650,304.21930000000003,243.0907,5442.1035,5989.413500000001
7416,361.14050000000003,331.1318,5296.1873,5988.4596
8961,607.5163,541.5997,4838.3474,5987.4634
6790,544.8669,403.7529,5038.1553,5986.7751
8815,384.5917,241.6752,5360.4915,5986.7584
9646,411.2485,347.66589999999997,5225.7145,5984.628900000001
8003,569.6315,459.54650000000004,4954.601900000001,5983.7799
846,610.3004,562.0015,4809.7651,5982.067
9964,677.8968,316.9383,4984.3851,5979.2202
9965,661.325,316.9649,4995.0758000000005,5973.3657
9184,525.4548,413.6099,5033.6582,5972.7229
7411,399.0409,289.2534,5277.5636,5965.8579
9643,356.993,264.637,5343.1133,5964.7433
6788,540.1965,410.6485,5013.8863,5964.7313
9546,447.4291,364.5133,5151.1399,5963.0823
2951,504.4173,390.3161,5062.6421,5957.3755
8115,565.3801,375.6612,5014.083500000001,5955.1248000000005
6088,348.8922,251.5671,5350.8812,5951.3405
5123,555.0432000000001,539.4695,4853.7977,5948.3104
8732,402.1355,324.0528,5219.6858,5945.8741
1353,427.702,350.298,5161.9374,5939.9374
8198,426.4357,316.43899999999996,5195.1092,5937.9839
9445,447.67379999999997,364.5953,5125.33,5937.5991
1400,438.28839999999997,376.1261,5122.3294,5936.7438999999995
1159,455.2974,399.2264,5081.1011,5935.6249
4375,208.82920000000001,207.2751,5516.1205,5932.2248
8744,804.1392000000001,274.9593,4852.989,5932.0875
9084,541.872,425.6487,4964.3534,5931.8741
6343,692.4452,767.0183,4460.5375,5920.001
8117,420.7587,329.5827,5168.5457,5918.8871
8394,485.9722,417.71049999999997,5012.8427,5916.5253999999995
8784,580.8655,413.7889,4920.073,5914.7274
9421,442.1097,323.673,5147.2390000000005,5913.0217
9921,412.2987,312.3683,5187.836499999999,5912.5035
1069,321.2617,245.50979999999998,5343.0237,5909.7952000000005
8231,467.0184,522.3129,4919.9729,5909.3042000000005
9063,716.0461,586.5597,4604.8475,5907.4533
4430,466.8465,475.7771,4962.7388,5905.3624
7894,512.5797,362.1816,5029.5509999999995,5904.3123
7103,355.1197,286.6827,5261.9533,5903.7557
1440,368.4289,330.4258,5204.8679,5903.7226
6181,326.01300000000003,313.6263,5261.921,5901.5603
8522,294.7598,218.4998,5385.2371,5898.4967
2150,294.4081,381.33369999999996,5222.3137,5898.0555
2154,367.4686,385.2943,5139.1606,5891.9235
8295,487.9065,417.6084,4979.3261,5884.840999999999
6196,353.0091,242.9385,5284.0016,5879.9492
6197,353.0091,242.9385,5284.0016,5879.9492
6195,352.46979999999996,242.8637,5284.3083,5879.641799999999
1356,376.1167,394.85,5106.4775,5877.4442
6096,352.454,242.4804,5282.3498,5877.2842
6937,793.0157,967.0805,4116.4124,5876.5086
8962,704.2372,587.1007999999999,4584.8564,5876.1944
2344,203.4425,285.5057,5386.4827,5875.430899999999
1984,427.813,319.5793,5124.6751,5872.0674
4382,613.6121,556.7938,4701.2466,5871.6525
8929,313.52889999999996,215.5314,5342.1695,5871.2298
5129,487.4781,444.467,4938.0127,5869.9578
8822,369.7128,247.1123,5251.4543,5868.2794
6112,373.79040000000003,310.331,5183.2105,5867.3319
9223,436.0,315.6057,5111.0037,5862.6094
7794,514.3586,346.07910000000004,5002.0561,5862.4938
2341,198.4797,278.1662,5384.1389,5860.784799999999
9117,408.3806,264.1259,5185.6732,5858.1797
9797,358.4836,275.1829,5224.171,5857.837500000001
7823,505.6213,626.607,4724.2969,5856.5252
6936,963.711,1058.2934,3830.8177,5852.8221
4080,486.0021,490.58439999999996,4871.9186,5848.5051
7435,387.9987,372.629,5086.2757,5846.9034
9178,410.1279,392.4113,5037.7641,5840.3033
1063,416.1686,413.37039999999996,5010.582,5840.121
2782,319.3179,263.64209999999997,5256.691,5839.651
9898,357.0412,274.2034,5207.7724,5839.017
9897,357.0412,274.2034,5207.7724,5839.017
7134,504.4095,499.8927,4832.7829,5837.0851
6993,453.7072,342.722,5036.3079,5832.7371
3978,497.75690000000003,489.90840000000003,4843.0209,5830.6862
9446,433.14529999999996,356.7388,5037.5199,5827.404
8465,658.079,510.3019,4658.2851,5826.666
8963,705.1395,577.7129,4542.9376,5825.79
9896,357.0209,274.11150000000004,5186.7435000000005,5817.8759
747,528.0991,477.50260000000003,4809.6563,5815.258
8321,321.1887,248.6909,5245.3638,5815.2434
3000,393.3158,280.6085,5140.3706,5814.2949
2185,364.8365,303.1419,5145.1199,5813.0983
2798,424.3809,285.2178,5098.9264,5808.5251
3347,314.5532,608.9906,4884.9048,5808.4486
3348,314.5532,608.9906,4884.9048,5808.4486
3447,314.5532,608.9906,4884.9048,5808.4486
2790,493.8347,409.56,4904.5694,5807.9641
3446,314.6383,605.2871,4883.9204,5803.8458
3448,317.6953,602.3126,4883.2097,5803.2176
8131,388.0675,388.2503,5025.8856,5802.203399999999
1792,501.6604,406.1996,4893.6265,5801.4865
6283,334.6359,324.6116,5139.7509,5798.9984
6836,947.6916,1046.1267,3803.5067,5797.325
8817,320.637,207.0136,5268.4235,5796.0741
9225,432.9827,313.2781,5048.1088,5794.3696
9224,432.9827,313.2781,5048.1088,5794.3696
9323,432.9827,313.2781,5048.1088,5794.3696
7734,427.2875,437.7452,4927.9572,5792.9899
854,306.6005,415.8856,5069.2771999999995,5791.7633
3083,422.9543,274.3317,5093.4502,5790.7362
9324,431.77,313.9695,5044.6034,5790.342900000001
4083,390.6633,373.4085,5026.1406,5790.2124
7475,386.6768,520.721,4880.3023,5787.7001
4976,697.1142,736.7428,4351.8441,5785.7011
9124,420.7247,300.6621,5064.2478,5785.6346
5331,531.8184,373.4838,4878.8523,5784.1545
9318,458.6263,323.311,5001.4093,5783.3466
1651,286.1564,316.8542,5180.0333,5783.0439
7535,483.159,458.6441,4837.7431,5779.5462
2342,194.6989,276.1272,5308.1113,5778.9374
2142,194.6989,276.1272,5308.1113,5778.9374
2442,194.6989,276.1272,5308.1113,5778.9374
2243,194.6989,276.1272,5308.1113,5778.9374
2242,194.6989,276.1272,5308.1113,5778.9374
2343,194.6989,276.1272,5308.1113,5778.9374
2443,194.6989,274.3485,5307.7258,5776.7732
3985,368.0099,384.6833,5020.2688,5772.962
1591,491.7481,405.0953,4874.2994,5771.1428
6198,296.5382,262.5464,5209.393,5768.4776
1692,490.7883,403.81739999999996,4873.58,5768.1857
6182,321.2671,326.0598,5120.5406,5767.8675
1496,495.8922,307.9695,4963.9915,5767.8532000000005
1497,495.8922,307.9695,4963.9915,5767.8532000000005
1596,495.8922,307.9695,4963.9915,5767.8532000000005
9383,489.407,355.6278,4920.771,5765.8058
4085,366.5692,382.8718,5014.9845000000005,5764.4255
6281,323.5776,321.704,5116.9498,5762.2314
1593,491.8496,402.9834,4866.3135,5761.1465
1444,317.3261,320.9015,5121.7724,5760.0
1693,488.6461,401.77,4867.5985,5758.0146
1597,493.9223,307.0567,4956.4133,5757.3923
7634,505.8347,462.7002,4788.2029,5756.7378
9872,309.816,339.1354,5106.9392,5755.8906
1988,490.3706,329.4207,4935.8074,5755.5987000000005
9347,419.02410000000003,349.6966,4986.619000000001,5755.3397
5886,349.2299,247.6585,5156.8677,5753.7561
3259,3312.5897999999997,157.3243,2283.3547,5753.2688
5218,391.7124,237.4384,5122.9775,5752.1283
3029,560.5316,397.3007,4793.8049,5751.6372
1592,485.4681,399.8203,4864.7544,5750.0428
6382,315.3115,318.59250000000003,5116.0787,5749.9827
2184,365.09139999999996,316.3318,5068.0127,5749.4359
4434,1122.4256,588.0499,4038.5206,5748.9961
8494,393.2031,349.227,5006.3357,5748.7658
3360,3592.1345,153.6222,2000.2797,5746.0364
6707,345.7566,275.438,5124.8199,5746.0145
9640,201.2423,137.1077,5405.8582,5744.2082
2929,408.8646,255.8653,5078.8866,5743.6165
9325,429.9921,312.3001,5000.7512,5743.0434
4078,493.5732,488.767,4759.9747,5742.3149
3100,364.9531,257.6739,5119.0211,5741.6481
9125,415.87280000000004,298.169,5026.5491,5740.5909
6708,357.0949,281.7594,5098.326,5737.1803
1495,492.8954,310.3802,4932.8161,5736.0917
1500,381.765,310.7328,5043.3976999999995,5735.8955
1793,481.5714,396.5636,4856.4849,5734.6199
9384,484.2333,350.8675,4899.142,5734.2428
5217,363.2493,227.0609,5143.3305,5733.6407
5317,363.2365,227.0571,5143.3392,5733.6328
5316,343.9273,223.5802,5163.5099,5731.0174
9843,205.46,169.4495,5355.5333,5730.4428
5315,339.0476,222.7009,5168.6056,5730.3541
9971,291.8909,289.9758,5147.4394999999995,5729.3062
1498,476.99199999999996,309.0827,4942.5109,5728.5856
7511,362.7136,279.0444,5086.6042,5728.3622
8605,540.5323999999999,433.1309,4753.9374,5727.6007
6589,481.5632,316.1811,4929.3391,5727.0833999999995
9284,483.0421,349.8412,4893.7203,5726.6035999999995
9283,483.0421,349.8412,4893.7203,5726.6035999999995
4219,329.9983,247.4134,5144.8677,5722.2794
4179,484.38800000000003,490.1964,4747.5085,5722.0929
3398,332.4914,230.605,5155.8352,5718.9316
8449,448.4607,396.2276,4870.1483,5714.8366
2816,331.4708,265.1255,5116.8555,5713.4518
9919,387.0489,307.8832,5018.3672,5713.2993
6183,306.8019,307.3659,5098.967000000001,5713.1348
749,428.8604,364.096,4918.4868,5711.4432
3980,482.0492,488.4892,4736.5715,5707.1099
5522,350.7005,256.3288,5099.3308,5706.3601
3116,338.9905,271.732,5095.6031,5706.3256
3979,482.0202,488.4741,4735.5923,5706.0866000000005
4079,482.0202,488.4741,4735.5923,5706.0866000000005
4026,413.6394,362.2565,4925.1244,5701.0203
4125,413.6394,362.2565,4925.1244,5701.0203
4024,413.6394,362.2565,4925.1244,5701.0203
4025,413.6394,362.2565,4925.1244,5701.0203
4374,164.2935,181.0245,5353.7381000000005,5699.0561
7412,348.1423,273.7226,5074.9245,5696.7894
9135,336.4008,237.05610000000001,5118.7013,5692.1582
8616,293.154,184.4776,5213.6942,5691.3258000000005
1155,388.4533,362.1245,4935.5319,5686.1097
8983,522.267,366.5159,4794.3098,5683.0927
3369,444.8134,331.9803,4905.1833,5681.977
4427,736.8665,735.2436,4208.2248,5680.3349
2797,427.3786,281.9421,4970.6431999999995,5679.9639
2800,419.1732,283.3765,4976.6586,5679.2083
1741,192.9372,273.3659,5211.8416,5678.1447
2739,330.2413,225.1529,5122.6394,5678.0336
6200,301.971,284.2529,5091.4246,5677.6485
4921,362.3498,257.9375,5055.3850999999995,5675.6723999999995
4920,362.2769,257.891,5054.3859,5674.5538
4124,412.11850000000004,361.0743,4900.2032,5673.396
6282,318.464,320.0768,5031.8761,5670.4169
5740,400.6035,428.2174,4839.5647,5668.3856
7136,578.0629,715.2873000000001,4367.5944,5660.9446
8713,626.7599,457.2917,4576.6282,5660.6798
5500,359.9415,228.9669,5070.4723,5659.3807
5499,359.682,227.87969999999999,5069.0709,5656.6326
5399,359.682,227.87969999999999,5069.0709,5656.6326
5398,359.6755,227.8764,5069.0506,5656.6025
5519,380.0681,273.9033,5002.3517999999995,5656.3232
5639,401.6842,430.3162,4822.1624,5654.1628
8395,383.9137,339.0351,4928.007,5650.9558
5417,351.7907,228.0214,5070.0921,5649.9042
3882,434.7563,422.8125,4790.6412,5648.21
5422,336.5418,241.5677,5066.4638,5644.5733
8364,653.7474,467.1372,4522.8181,5643.7027
8320,317.1902,244.9449,5081.558,5643.6931
4919,385.4452,261.5747,4995.7681,5642.788
1270,323.4294,249.4271,5069.716,5642.5725
3361,3584.8454,146.8073,1908.551,5640.2037
3300,324.382,223.97660000000002,5091.6854,5640.044
6992,422.7034,313.7458,4903.5205,5639.9697
3986,356.5158,370.9529,4911.604,5639.0727
1499,400.3926,307.6048,4930.970600000001,5638.968
8365,628.6145,484.1103,4522.2931,5635.0179
3682,493.87350000000004,465.089,4674.2594,5633.2219
1265,338.2355,278.0118,5016.5579,5632.805200000001
3583,461.5773,396.0436,4774.3312000000005,5631.9521
2928,385.4025,241.33589999999998,5004.1061,5630.8445
9078,425.8401,383.1468,4821.1137,5630.100600000001
7995,479.32349999999997,337.83299999999997,4807.5597,5624.7162
3642,370.9656,323.6773,4925.8327,5620.4756
1659,383.5921,445.747,4790.4758,5619.8149
2984,393.0543,283.94350000000003,4942.5953,5619.5931
1595,481.8833,319.2448,4818.2535,5619.3816
5400,364.7481,228.8492,5017.3008,5610.8981
8987,716.7954,506.47429999999997,4385.6803,5608.95
3596,430.8549,376.7552,4799.633,5607.2431
765,395.5457,403.2441,4805.8896,5604.6794
8901,636.1636,466.642,4501.818,5604.6236
4320,331.8775,247.8412,5021.4065,5601.1252
7915,435.3299,351.2273,4812.3940999999995,5598.9513
9237,328.96549999999996,231.41930000000002,5035.4558,5595.8405999999995
6098,302.0056,278.0267,5015.1191,5595.1514
1352,421.0987,342.2308,4831.699,5595.0285
6984,451.8284,489.2519,4653.8985,5594.9788
9101,507.6287,368.6499,4716.9064,5593.185
8609,505.1557,366.6908,4715.8121,5587.6586
1847,244.6501,258.8698,5081.5354,5585.0553
1594,478.1473,356.1125,4750.0383,5584.2981
5299,395.13210000000004,234.8547,4953.8544,5583.8412
